Series,Number,Name,Address
9020,945852785,MATHEUS MACIEL LEITE,AVENIDA DOUTOR LUCAS DUTRA 823
9021,982119236,RAFAEL BRUNO NEVES,PRACA DESEMBARGADOR VINICIUS RODRIGUES 43
9022,997281879,MARIA BEATRIZ CARVALHO AZEVEDO SABINO,TRAVESSA PROFESSOR GUSTAVO BENTO 102
9023,928897512,SAMARA BEATRIZ PINHO MATOS VIEIRA,ALAMEDA DOUTOR THIAGO MORAES 535
9024,977318496,GABRIEL LEONARDO BRASIL,ALAMEDA DOUTOR ALESSANDRO LINHARES 115
9025,931829779,LUCAS BARRETO PINTO RIBEIRO,RUA PROFESSOR LEONARDO PIRES 428
9026,907732632,FELIPE LEITE VASCONCELOS,RUA SARGENTO RAFAEL BARRETO 552
9027,928711260,GUSTAVO PEDRO PEREIRA CARDOSO,AVENIDA MAJOR RAFAEL MATOS 922
9028,977797446,AMANDA LEITE,PRACA DESEMBARGADOR BRUNO MACHADO 233
9029,914859380,THIAGO AMARAL,ALAMEDA  GABRIEL CHAGAS 370
9030,946091933,BRUNO LIMA CAMPOS,PRACA DESEMBARGADOR PEDRO MIRANDA 686
9031,926664728,DENISE NEVES BARRETO,TRAVESSA MAJOR MATIAS RIBEIRO 466
9032,933221737,LETICIA LETICIA BATISTA ROSA,TRAVESSA DESEMBARGADOR RAFAEL FAGUNDES 935
9033,955468952,MATIAS LUIS DUTRA FERNANDES RABELO,PRACA  PEDRO CAMARGO 491
9034,931409857,LUCAS LUIS ABREU PACHECO CASTRO,RUA PROFESSOR RAFAEL ANTUNES 978
9035,940049543,GABRIEL BRASIL NEVES,PRACA DESEMBARGADOR MATIAS ANTUNES 628
9036,957512307,JESSICA ANTUNES BARROS PEREIRA,PRACA MAJOR LEONARDO CAMPOS 27
9037,924903636,MAYARA ARAUJO ABREU,TRAVESSA MAJOR PAULO MIRANDA 511
9038,921694087,RAQUEL BRUNA CAMARGO AMARAL MARQUES,ALAMEDA DOUTOR GUSTAVO LEITE 373
9039,990237198,GABRIEL CARLOS PINHO PESSOA BRAGA,ALAMEDA MAJOR CARLOS LEITE 989
9040,970973903,LARISSA CORREIA MONTEIRO,RUA SARGENTO GUILHERME SILVA 820
9041,997931692,GUSTAVO RAFAEL FRAGA,AVENIDA DESEMBARGADOR GUSTAVO RAMOS 677
9042,927897362,LUCIA ERICA RABELO PESSOA,ALAMEDA SARGENTO RAFAEL VASCONCELOS 504
9043,903854919,GABRIEL SALES,RUA DOUTOR JOSE PRADO 619
9044,931307352,JAQUELINE FRAGA,PRACA MAJOR GUILHERME VASCONCELOS 394
9045,944265660,JULIA BEATRIZ CANDIDO MACHADO,AVENIDA PROFESSOR LEONARDO PESSOA 176
9046,915529040,MATHEUS GUSTAVO PRADO ROCHA SILVA,ALAMEDA TIPOGRAFO VINICIUS CASTRO 891
9047,921485385,ANA SILVEIRA CAMPOS BATISTA,RUA  LEONARDO SALES 220
9048,978250438,GABRIELA MAYARA SILVA ALVES,AVENIDA  THIAGO ALBINO 511
9049,974197874,MATHEUS ALESSANDRO CARDOSO RAMOS TEIXEIRA,ALAMEDA SARGENTO GUILHERME MACHADO 135
9050,927310385,MATIAS SOARES,TRAVESSA DOUTOR FELIPE CAMPOS 250
9051,981775443,RAFAEL MACEDO FAGUNDES,TRAVESSA TIPOGRAFO MATIAS PRADO 680
9052,925274701,JULIA BRITO VIEIRA,ALAMEDA PROFESSOR FELIPE DUTRA 610
9053,991594887,FELIPE GUILHERME AMARAL ALVES,RUA DESEMBARGADOR CARLOS LEITE 931
9054,947320887,PEDRO PINTO,PRACA SARGENTO BRUNO ROCHA 249
9055,901780110,PEDRO PADILHA NASCIMENTO BARRETO,ALAMEDA DOUTOR VINICIUS BRASIL 823
9056,942840924,JESSICA RAQUEL PINHO VIEIRA,TRAVESSA MAJOR ALESSANDRO FREITAS 85
9057,921361670,RAQUEL PEREIRA VASCONCELOS PADILHA,RUA  MATHEUS SILVEIRA 71
9058,971498423,ALFREDO LUCAS SABINO,AVENIDA DOUTOR ALFREDO PEREIRA 661
9059,900496080,BRUNO DANIEL FRAGA CAMPOS MONTEIRO,ALAMEDA DOUTOR MATHEUS BARRETO 673
9060,963165637,LARISSA SAMARA FAGUNDES CARDOSO CHAGAS,RUA MAJOR GUILHERME SILVA 931
9061,991116310,JESSICA AMANDA LEAL FRANCA,RUA TIPOGRAFO THIAGO BATISTA 834
9062,931261735,RAQUEL RAQUEL TEIXEIRA MARQUES,TRAVESSA  LUIS BRASIL 815
9063,927824172,ALFREDO MIRANDA LOPES FRAGA,PRACA SARGENTO JOSE ROCHA 458
9064,982549036,ANA LUANA CASTRO,AVENIDA TIPOGRAFO FELIPE VIEIRA 177
9065,971402903,ANA LIMA,ALAMEDA TIPOGRAFO LEONARDO BARROS 288
9066,973081310,LEONARDO JUSTINO MORAES MEDEIROS,PRACA SARGENTO LEONARDO ASSIS 394
9067,905189383,VINICIUS PEREIRA,TRAVESSA TIPOGRAFO PEDRO ASSIS 118
9068,949428694,MATHEUS CARLOS MARTINS CARDOSO DUTRA,TRAVESSA TIPOGRAFO MATHEUS ARAUJO 195
9069,999841442,RAFAEL SABINO,PRACA  JOSE TEIXEIRA 437
9070,981028389,DANIEL RICARDO CORREIA ARAUJO,PRACA TIPOGRAFO ALESSANDRO FRAGA 527
9071,952556171,FELIPE PRADO,RUA  JOAO ANTUNES 538
9072,986030678,AMANDA MONTEIRO RAMOS,TRAVESSA TIPOGRAFO THIAGO BRAGA 746
9073,942879548,AMANDA BEATRIZ ROSA,AVENIDA DESEMBARGADOR RICARDO CARDOSO 465
9074,951325538,GUILHERME LUCAS FRANCA,ALAMEDA PROFESSOR GUSTAVO COELHO 965
9075,953692252,LETICIA RAQUEL FRANCA PINTO VASCONCELOS,ALAMEDA MAJOR ALESSANDRO ROCHA 703
9076,926514980,SAMANTA BEATRIZ DUTRA NASCIMENTO ABREU,PRACA MAJOR VINICIUS CHAGAS 894
9077,949402820,GUSTAVO BRAGA CANDIDO CAMARGO,TRAVESSA DESEMBARGADOR PEDRO XAVIER 340
9078,911241959,JOSE GUILHERME DUTRA,AVENIDA TIPOGRAFO PEDRO ALBINO 348
9079,987724499,GABRIELA DENISE BATISTA,PRACA SARGENTO FELIPE RODRIGUES 780
9080,970109906,THIAGO FELIPE LOPES PADILHA,ALAMEDA TIPOGRAFO GUILHERME ALVES 848
9081,965578426,RACHEL RAQUEL PEREIRA BAHR MEDEIROS,AVENIDA TIPOGRAFO DANIEL OLIVEIRA 525
9082,992812755,BRUNO LEAL,TRAVESSA TIPOGRAFO RAFAEL BAHR 13
9083,954422871,RACHEL LEITE,PRACA PROFESSOR RICARDO AMARAL 319
9084,970273148,FELIPE DUTRA PIRES MEDEIROS,AVENIDA  GABRIEL RAMOS 583
9085,907210045,ALESSANDRO TEIXEIRA SILVEIRA,TRAVESSA MAJOR BRUNO RAMOS 415
9086,931952414,PEDRO ALFREDO CHAGAS,ALAMEDA SARGENTO JOSE SILVA 531
9087,933870701,SAMANTA VARGAS,PRACA DOUTOR PEDRO MORAES 643
9088,917581367,PAULO SALES,AVENIDA DOUTOR JOAO BATISTA 148
9089,934114315,LUCIA RAQUEL ALMEIDA,RUA MAJOR THIAGO COELHO 777
9090,995616715,JULIA ALBINO BARRETO,TRAVESSA MAJOR JOAO DUTRA 172
9091,932559587,JESSICA MAYARA ALVES,ALAMEDA MAJOR GUSTAVO PESSOA 19
9092,926490919,PAULO BATISTA BRASIL PRADO,TRAVESSA MAJOR LUCAS MONTEIRO 399
9093,940443522,PAULO LEAL COELHO MARQUES,AVENIDA TIPOGRAFO GABRIEL BARROS 258
9094,927172319,ANA MIRANDA BRAGA COELHO,RUA MAJOR JOAO MACIEL 441
9095,991646016,DANIEL MARCOS PINTO PINHO,TRAVESSA DOUTOR MATIAS CAMPOS 129
9096,952274589,DANIEL LEITE,PRACA PROFESSOR ALFREDO VASCONCELOS 695
9097,955105717,ERICA ALBINO MACEDO,AVENIDA SARGENTO MATIAS CASTRO 48
9098,970833059,GABRIELA PRADO MARTINS PRADO,ALAMEDA TIPOGRAFO PAULO SALES 66
9099,982883421,RAQUEL FREITAS,PRACA MAJOR MATHEUS ONOFRE 737
9100,989083841,MATIAS SOARES,RUA PROFESSOR GABRIEL ABREU 662
9101,912166577,LETICIA COELHO,TRAVESSA MAJOR JOSE ALMEIDA 453
9102,944617557,MATIAS MORAES,ALAMEDA  GUSTAVO ALVES 967
9103,943822937,BRUNA CAMARGO SILVEIRA,ALAMEDA DOUTOR RAFAEL CANDIDO 441
9104,919852282,JOAO MATIAS AZEVEDO FREITAS,AVENIDA DOUTOR JOSE ALBINO 374
9105,978842174,FELIPE PESSOA FRANCA,TRAVESSA DESEMBARGADOR LEONARDO LEAL 19
9106,926467141,GABRIELA SAMANTA LEITE PADILHA SALES,RUA  THIAGO RODRIGUES 962
9107,921887842,VINICIUS BENTO PADILHA ALMEIDA,RUA  DANIEL ROCHA 6
9108,925185348,LUIS ROSA SABINO,ALAMEDA SARGENTO BRUNO DUTRA 728
9109,946268371,CARLOS BARRETO,RUA PROFESSOR FELIPE NEVES 999
9110,918717297,THIAGO PEDRO ROCHA VARGAS,TRAVESSA MAJOR RAFAEL CANDIDO 449
9111,970536769,JULIA CASTRO ROSA,TRAVESSA DESEMBARGADOR DANIEL SILVEIRA 941
9112,974402738,SAMANTA RAQUEL CORREIA MACIEL,ALAMEDA DOUTOR LUIZ FRAGA 210
9113,933103913,MAYARA LETICIA CARVALHO,RUA MAJOR CARLOS LOPES 871
9114,961841366,GABRIELA GABRIELA SILVA,PRACA SARGENTO LUIZ XAVIER 869
9115,918450824,GABRIEL ANDRADE,RUA  JOSE BAHR 73
9116,958716436,ANA BRASIL SILVEIRA SILVEIRA,AVENIDA TIPOGRAFO LUIZ PIRES 93
9117,923629157,ANA MAYARA OLIVEIRA,PRACA  PEDRO FREITAS 502
9118,970714375,LUCAS JOSE PACHECO ANDRADE,TRAVESSA MAJOR ALFREDO DUTRA 917
9119,913734090,ANA JULIA PINTO PEREIRA,TRAVESSA PROFESSOR GUILHERME VARGAS 293
9120,950173149,SAMARA MARIA VIEIRA,PRACA  LEONARDO BENTO 480
9121,930033599,JULIA SAMANTA CAMPOS RAMOS MONTEIRO,AVENIDA DOUTOR JOAO LEAL 839
9122,939949951,LUIZ MATHEUS PINTO VIEIRA,RUA PROFESSOR GUILHERME ONOFRE 936
9123,979675294,PAULO PAULO RODRIGUES FREITAS,PRACA PROFESSOR MARCOS FAGUNDES 817
9124,919341743,SAMANTA LETICIA PINHO COELHO ASSIS,RUA MAJOR GUILHERME NEVES 962
9125,985652395,BRUNA RIBEIRO LIMA,AVENIDA SARGENTO LUCAS BATISTA 576
9126,903113691,SAMARA MORAES LIMA PACHECO,PRACA SARGENTO JOAO FAGUNDES 759
9127,903790788,BRUNO BAHR CARVALHO ROCHA,RUA TIPOGRAFO ALFREDO MONTEIRO 717
9128,937043801,GABRIELA ALVES MARTINS,TRAVESSA  DANIEL CHAGAS 952
9129,953743561,MARCOS ALESSANDRO ANDRADE LEITE,PRACA  PEDRO MACHADO 493
9130,912272430,BEATRIZ SILVEIRA LINHARES CARDOSO,RUA DOUTOR CARLOS ANTUNES 469
9131,924082056,DANIEL MATIAS BATISTA PINTO ROSA,PRACA PROFESSOR MARCOS PADILHA 429
9132,925938971,THIAGO PAIVA,TRAVESSA MAJOR MARCOS JUSTINO 94
9133,987415136,BRUNA JESSICA ONOFRE CORREIA,RUA TIPOGRAFO BRUNO LIMA 661
9134,904187265,JOAO LUCAS ANDRADE AMARAL,AVENIDA DOUTOR JOSE XAVIER 803
9135,914430174,DANIEL MATIAS PINTO,TRAVESSA PROFESSOR LEONARDO RAMOS 324
9136,973279793,DANIELA ALVES VASCONCELOS,PRACA  RICARDO NEVES 381
9137,962862237,GUSTAVO CARLOS CARDOSO,ALAMEDA DOUTOR MATHEUS SOARES 511
9138,962520589,LUCIA ANTUNES SOARES CAMPOS,ALAMEDA DOUTOR ALESSANDRO PINHO 906
9139,901984354,DANIEL MACEDO,AVENIDA MAJOR RAFAEL MARQUES 399
9140,969906629,LUCAS GUSTAVO PEREIRA AMARAL PEREIRA,AVENIDA  MARCOS AMARAL 275
9141,915917983,JOAO COELHO MACEDO BAHR,ALAMEDA SARGENTO MATIAS NEVES 804
9142,971989211,JESSICA ERICA ANDRADE,RUA SARGENTO MARCOS ALVES 599
9143,904974375,SAMANTA ROCHA MIRANDA JUSTINO,ALAMEDA SARGENTO PAULO ONOFRE 225
9144,963122900,DENISE ANDRADE,AVENIDA PROFESSOR GUSTAVO BARROS 442
9145,998217255,LEONARDO ONOFRE OLIVEIRA ALBINO,ALAMEDA DESEMBARGADOR GUSTAVO CANDIDO 774
9146,993266709,LUIS PESSOA SANTOS,TRAVESSA PROFESSOR DANIEL PESSOA 267
9147,904662030,LARISSA CHAGAS,PRACA SARGENTO THIAGO CAMARGO 729
9148,944396865,SAMANTA DANIELA ALVES,ALAMEDA MAJOR GABRIEL LIMA 324
9149,981920301,MATHEUS LUCAS OLIVEIRA,AVENIDA MAJOR RAFAEL PINTO 509
9150,919011775,RAQUEL CHAGAS TEIXEIRA BATISTA,ALAMEDA SARGENTO MATIAS BENTO 352
9151,959486857,RAQUEL ROCHA MIRANDA NASCIMENTO,PRACA  GABRIEL SANTOS 703
9152,957147610,LEONARDO THIAGO PACHECO,AVENIDA TIPOGRAFO MARCOS MEDEIROS 427
9153,983861492,ALESSANDRO BRASIL MACEDO FRANCA,TRAVESSA DESEMBARGADOR DANIEL LINHARES 362
9154,929859174,GUILHERME BRASIL BRASIL TEIXEIRA,TRAVESSA  LEONARDO PESSOA 771
9155,979434512,MATIAS LUCAS COELHO ANTUNES NASCIMENTO,RUA SARGENTO BRUNO ANTUNES 139
9156,901208179,MARIA ERICA CASTRO NEVES RAMOS,RUA SARGENTO LUCAS SILVEIRA 221
9157,913429471,MATIAS LUIS SABINO XAVIER ALVES,TRAVESSA TIPOGRAFO FELIPE MARTINS 282
9158,989853610,LUIS BAHR ANTUNES,TRAVESSA  GABRIEL CAMPOS 537
9159,943341758,GUILHERME GUSTAVO PINTO VARGAS CARDOSO,RUA DOUTOR GUSTAVO PIRES 17
9160,917993742,DANIELA ERICA SALES AMARAL LEITE,RUA TIPOGRAFO DANIEL AZEVEDO 524
9161,992837202,MARIA LUCIA NEVES LIMA,ALAMEDA DOUTOR LEONARDO RODRIGUES 106
9162,996634093,GUILHERME JOAO RABELO,PRACA TIPOGRAFO ALESSANDRO LIMA 103
9163,976553144,RICARDO PACHECO ASSIS,ALAMEDA  THIAGO FAGUNDES 388
9164,917030760,MAYARA MAYARA BRASIL CARDOSO COELHO,AVENIDA TIPOGRAFO MATHEUS VIEIRA 233
9165,920052984,SAMANTA ANA PRADO BRASIL,ALAMEDA SARGENTO LUIZ CAMARGO 181
9166,996708589,ERICA BRUNA ROCHA,RUA PROFESSOR ALESSANDRO XAVIER 536
9167,989166780,ALFREDO LEONARDO MARTINS BAHR ANDRADE,AVENIDA  LUIS PAIVA 454
9168,940166882,ALFREDO MATIAS LOPES ALMEIDA RAMOS,TRAVESSA TIPOGRAFO FELIPE PRADO 178
9169,987943471,RICARDO DANIEL ALBINO PAIVA BENTO,PRACA SARGENTO VINICIUS VIEIRA 507
9170,938114096,MARCOS SOARES PINHO SALES,PRACA PROFESSOR LUIS ROSA 722
9171,999582747,ANA MARIA MACIEL AZEVEDO,ALAMEDA DOUTOR PAULO LEAL 150
9172,985393431,GABRIEL ALESSANDRO CAMARGO,AVENIDA  ALESSANDRO FREITAS 456
9173,907048570,LARISSA JULIA RAMOS RAMOS,ALAMEDA MAJOR RICARDO PADILHA 127
9174,955491037,LARISSA BAHR PEREIRA MACEDO,AVENIDA PROFESSOR VINICIUS AMARAL 520
9175,915582713,JESSICA BARRETO ARAUJO ABREU,RUA PROFESSOR MARCOS CASTRO 236
9176,944430057,DANIELA ASSIS,PRACA DOUTOR JOAO SILVA 734
9177,919349222,MARCOS ALFREDO PACHECO,RUA DESEMBARGADOR VINICIUS MACIEL 204
9178,912576674,DENISE LARISSA SANTOS MONTEIRO,TRAVESSA MAJOR FELIPE LOPES 204
9179,961948360,GABRIEL VINICIUS MACEDO SANTOS PEREIRA,RUA TIPOGRAFO GUSTAVO PESSOA 17
9180,966432343,GABRIEL PINTO,PRACA  LUIZ PEREIRA 73
9181,935366797,AMANDA DANIELA FAGUNDES BRAGA,PRACA PROFESSOR ALFREDO SILVA 881
9182,980878276,ANA BRUNA PEREIRA MEDEIROS,PRACA TIPOGRAFO LUIZ RABELO 462
9183,954569333,JOSE FREITAS SALES MACEDO,ALAMEDA DESEMBARGADOR GUILHERME PINTO 262
9184,978691603,GUSTAVO CORREIA CARDOSO,PRACA PROFESSOR RAFAEL RABELO 583
9185,907064881,JOAO DANIEL FRAGA,TRAVESSA MAJOR ALESSANDRO COELHO 576
9186,902277143,JESSICA RACHEL ALMEIDA BAHR,TRAVESSA DOUTOR GABRIEL CANDIDO 242
9187,940941687,GABRIEL THIAGO MACEDO,TRAVESSA DOUTOR BRUNO RODRIGUES 245
9188,900516999,ALESSANDRO MACIEL LOPES,ALAMEDA TIPOGRAFO CARLOS CORREIA 642
9189,986944032,DENISE CARVALHO,AVENIDA DESEMBARGADOR PEDRO ALBINO 726
9190,928383842,DANIEL GUSTAVO ROSA,PRACA TIPOGRAFO MATIAS PADILHA 511
9191,908091149,LETICIA MARQUES ASSIS CARVALHO,AVENIDA PROFESSOR PAULO VASCONCELOS 595
9192,998518385,JULIA DENISE SABINO ARAUJO NEVES,RUA TIPOGRAFO MATHEUS ROCHA 798
9193,968891109,ALESSANDRO CARLOS ABREU,PRACA TIPOGRAFO RAFAEL FREITAS 528
9194,907159077,VINICIUS VARGAS MIRANDA PINHO,AVENIDA  MATIAS VARGAS 982
9195,973371441,DENISE MACEDO MIRANDA,PRACA DOUTOR PEDRO MACEDO 882
9196,970683287,CARLOS FAGUNDES,TRAVESSA PROFESSOR THIAGO CARVALHO 844
9197,975031226,DANIELA GABRIELA FRAGA,TRAVESSA DESEMBARGADOR LEONARDO FRANCA 882
9198,994519282,DANIEL LEAL SILVEIRA ARAUJO,RUA DOUTOR VINICIUS PADILHA 745
9199,953142413,DANIELA ANTUNES BRASIL,PRACA TIPOGRAFO GUILHERME ANDRADE 66
9200,933256473,BRUNO JOAO FRAGA TEIXEIRA,AVENIDA TIPOGRAFO PAULO ROCHA 487
9201,953465336,LUCIA JESSICA ARAUJO,PRACA MAJOR PAULO FERNANDES 467
9202,907463542,MATHEUS VINICIUS MACIEL MACHADO,PRACA DOUTOR LUIS FERNANDES 841
9203,952759495,RAQUEL MATOS PINHO,ALAMEDA PROFESSOR MATIAS BRITO 408
9204,941537443,SAMARA NEVES,PRACA DESEMBARGADOR PEDRO MORAES 715
9205,975461503,GUSTAVO LUCAS LIMA LINHARES BARROS,ALAMEDA SARGENTO MATHEUS MACIEL 351
9206,992736584,FELIPE LEITE BARROS,RUA SARGENTO FELIPE BARROS 484
9207,984535992,LUIS CARLOS NEVES VARGAS,ALAMEDA PROFESSOR LUCAS BENTO 938
9208,921508214,RAFAEL ARAUJO MONTEIRO NASCIMENTO,ALAMEDA  PEDRO ALVES 766
9209,968791401,LETICIA ANDRADE,TRAVESSA SARGENTO GUSTAVO ONOFRE 601
9210,991251049,ANA JESSICA PIRES BENTO,TRAVESSA SARGENTO VINICIUS VARGAS 325
9211,904208997,RAFAEL CARLOS FAGUNDES CARDOSO CAMPOS,ALAMEDA TIPOGRAFO LEONARDO DUTRA 679
9212,910124475,BRUNO CASTRO BARRETO PACHECO,AVENIDA PROFESSOR VINICIUS ALBINO 864
9213,927500774,DANIEL BARRETO CAMPOS VARGAS,PRACA DOUTOR LUIZ BATISTA 270
9214,936168235,LUCIA LEITE PRADO RIBEIRO,TRAVESSA MAJOR GUSTAVO LEITE 779
9215,952607452,CARLOS AMARAL BRAGA,TRAVESSA DESEMBARGADOR ALESSANDRO RAMOS 591
9216,922189774,MAYARA VARGAS RIBEIRO,PRACA TIPOGRAFO LEONARDO ALBINO 191
9217,941017776,MATHEUS BRASIL CAMARGO SABINO,PRACA PROFESSOR PAULO FRANCA 689
9218,987906914,LEONARDO LUIS COELHO,ALAMEDA PROFESSOR JOAO MORAES 976
9219,976564588,BRUNO THIAGO AZEVEDO PRADO FERNANDES,TRAVESSA  MATHEUS MACIEL 761
9220,950128097,SAMANTA ERICA LEAL MONTEIRO,TRAVESSA TIPOGRAFO GUILHERME ROCHA 114
9221,989861916,FELIPE CANDIDO MORAES MEDEIROS,PRACA DOUTOR BRUNO CARVALHO 92
9222,923768396,BEATRIZ GABRIELA BARRETO BRITO,RUA PROFESSOR JOSE MATOS 500
9223,962451318,GUSTAVO FREITAS BRASIL,AVENIDA SARGENTO ALESSANDRO FREITAS 247
9224,962956840,JULIA SABINO FRANCA AZEVEDO,ALAMEDA DOUTOR VINICIUS VARGAS 734
9225,905627322,MAYARA ALMEIDA,AVENIDA DESEMBARGADOR JOSE CAMPOS 355
9226,993553380,DANIEL LEONARDO SALES ABREU,TRAVESSA TIPOGRAFO BRUNO LEITE 252
9227,922679800,JOSE RIBEIRO FERNANDES,AVENIDA SARGENTO LUIS VIEIRA 583
9228,994820283,BEATRIZ BEATRIZ ARAUJO,PRACA SARGENTO MARCOS PIRES 895
9229,940573207,DANIEL LUIS SANTOS SILVA LIMA,PRACA DOUTOR GABRIEL ANDRADE 244
9230,919370951,GABRIELA JULIA CAMARGO CARVALHO BRASIL,ALAMEDA TIPOGRAFO MATHEUS CAMPOS 155
9231,976133580,PEDRO AZEVEDO CAMPOS,RUA SARGENTO MATIAS RABELO 306
9232,900339281,LEONARDO ALVES MORAES,ALAMEDA DOUTOR FELIPE VIEIRA 827
9233,969489492,LARISSA MACIEL FRAGA,TRAVESSA TIPOGRAFO FELIPE SABINO 650
9234,917440342,LUCIA RAQUEL BARROS PINTO,TRAVESSA DESEMBARGADOR DANIEL CAMARGO 109
9235,970966448,JESSICA SOARES,PRACA PROFESSOR LUIS FAGUNDES 897
9236,992175519,JOSE RAFAEL PINTO,TRAVESSA PROFESSOR JOAO BATISTA 376
9237,929658591,MARIA ANA PINTO,ALAMEDA PROFESSOR THIAGO BAHR 3
9238,942770310,RACHEL CORREIA PINTO MACIEL,PRACA DOUTOR FELIPE COELHO 241
9239,959083849,MAYARA DANIELA BRASIL,PRACA SARGENTO GABRIEL PADILHA 863
9240,955484125,DENISE MACIEL BRITO MEDEIROS,RUA MAJOR LUCAS MEDEIROS 124
9241,920293346,RAQUEL RODRIGUES BARROS OLIVEIRA,PRACA DOUTOR THIAGO OLIVEIRA 824
9242,923507970,LUIZ MATIAS BRITO BAHR,TRAVESSA TIPOGRAFO MARCOS LOPES 897
9243,912162512,DANIELA LINHARES,PRACA  MATIAS FAGUNDES 973
9244,980113292,SAMARA ALVES PINTO,AVENIDA SARGENTO JOSE RODRIGUES 803
9245,944466561,RACHEL BEATRIZ MEDEIROS CARVALHO LOPES,AVENIDA DOUTOR PEDRO PIRES 587
9246,960419498,DANIEL MATIAS TEIXEIRA,AVENIDA TIPOGRAFO RAFAEL ALBINO 374
9247,975144928,ALESSANDRO ALESSANDRO LOPES,AVENIDA TIPOGRAFO MATIAS PESSOA 829
9248,951643580,GABRIEL TEIXEIRA CASTRO ONOFRE,ALAMEDA SARGENTO LUCAS LEITE 742
9249,934211519,LEONARDO LUCAS BRASIL SILVEIRA,PRACA MAJOR GABRIEL CARDOSO 696
9250,928528730,LUIS LUIS CARVALHO BRASIL,RUA SARGENTO MARCOS COELHO 689
9251,986572431,THIAGO PINHO NASCIMENTO,RUA TIPOGRAFO MATIAS SILVA 347
9252,903369679,DENISE MARQUES RAMOS,PRACA SARGENTO LEONARDO ROCHA 341
9253,988253084,AMANDA PINHO MARQUES,PRACA DESEMBARGADOR VINICIUS BARROS 522
9254,906553932,PEDRO VINICIUS CANDIDO CARVALHO,TRAVESSA PROFESSOR BRUNO FRANCA 263
9255,929708379,RICARDO CORREIA,TRAVESSA  GUSTAVO BATISTA 310
9256,986445536,ALFREDO CAMARGO MONTEIRO VIEIRA,RUA MAJOR MATHEUS BRAGA 605
9257,975652243,RAQUEL CAMPOS,ALAMEDA PROFESSOR RAFAEL CAMPOS 668
9258,939636002,DANIELA ANDRADE,ALAMEDA DESEMBARGADOR MATIAS CORREIA 827
9259,992643191,RICARDO PADILHA SILVA,RUA SARGENTO MATHEUS PEREIRA 325
9260,985041354,PAULO PESSOA BRITO,RUA  GABRIEL CANDIDO 34
9261,904354908,RAQUEL SAMARA ALVES,TRAVESSA PROFESSOR CARLOS ANDRADE 700
9262,964317832,BEATRIZ MARIA VARGAS,RUA DESEMBARGADOR FELIPE MIRANDA 712
9263,902162616,MATHEUS BENTO LOPES,PRACA DOUTOR RICARDO CARVALHO 153
9264,934136890,THIAGO MACHADO ASSIS,PRACA SARGENTO LEONARDO FRAGA 965
9265,951683328,GABRIEL JOAO ASSIS SILVEIRA,RUA SARGENTO GABRIEL CAMPOS 291
9266,956630594,MAYARA BARROS MATOS,PRACA  JOSE CAMPOS 516
9267,941521782,VINICIUS GUILHERME VASCONCELOS VARGAS BAHR,PRACA DOUTOR RICARDO MIRANDA 243
9268,928679608,JULIA AMANDA BARRETO CORREIA,PRACA DESEMBARGADOR LUIS CORREIA 658
9269,944799359,MATHEUS LUCAS CASTRO BRAGA,TRAVESSA DOUTOR FELIPE MACEDO 79
9270,948406857,LUCAS LUCAS SOARES,RUA PROFESSOR ALESSANDRO BAHR 429
9271,970240516,BEATRIZ PEREIRA SANTOS CANDIDO,TRAVESSA PROFESSOR MARCOS BARRETO 954
9272,935607195,MAYARA VIEIRA CARDOSO,RUA MAJOR FELIPE RABELO 232
9273,904070595,LARISSA BRUNA BRAGA CAMARGO RAMOS,PRACA PROFESSOR RICARDO SALES 10
9274,931387422,SAMANTA CAMPOS PACHECO,PRACA DESEMBARGADOR VINICIUS CHAGAS 604
9275,941809122,DANIELA RACHEL LIMA,AVENIDA MAJOR LUCAS SOARES 668
9276,983127596,ALFREDO RODRIGUES CANDIDO CARVALHO,RUA PROFESSOR PEDRO SILVEIRA 702
9277,964114647,LUANA LARISSA LOPES,AVENIDA  GUILHERME SILVA 609
9278,904094677,JULIA SAMARA RABELO PACHECO,AVENIDA MAJOR FELIPE RIBEIRO 767
9279,952660507,LUIZ PINTO MIRANDA ASSIS,PRACA MAJOR FELIPE CANDIDO 849
9280,921022485,RAFAEL FERNANDES,ALAMEDA MAJOR BRUNO ASSIS 780
9281,933242855,MARIA AMANDA ANDRADE BARROS RABELO,ALAMEDA MAJOR GABRIEL MARQUES 108
9282,928144172,DENISE JESSICA ALBINO,PRACA  PEDRO ALBINO 822
9283,951072514,DANIEL LUIS CARDOSO SOARES,TRAVESSA TIPOGRAFO MATHEUS PEREIRA 843
9284,913800743,ALESSANDRO RICARDO CORREIA BAHR LIMA,TRAVESSA DOUTOR DANIEL ANTUNES 311
9285,956845749,GABRIELA ASSIS AMARAL,AVENIDA SARGENTO VINICIUS CORREIA 650
9286,945817358,AMANDA LARISSA LEAL,AVENIDA MAJOR ALFREDO BARRETO 22
9287,926919821,LEONARDO ALVES CARVALHO,RUA SARGENTO THIAGO CARVALHO 368
9288,929602050,RACHEL GABRIELA MACEDO,PRACA DOUTOR JOAO ROCHA 636
9289,909386687,MARCOS CORREIA XAVIER,TRAVESSA SARGENTO LUIS BARRETO 158
9290,964190031,GUILHERME RAMOS,ALAMEDA SARGENTO FELIPE ROCHA 854
9291,973506702,GUSTAVO MACIEL,AVENIDA DOUTOR RAFAEL MORAES 400
